country_num,Country Name,Country Code,Destination_down_Source_across,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faeroe Islands,Fiji,Finland,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,"Hong Kong SAR, China",Hungary,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao SAR, China",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,"Yemen, Rep.",Zambia,Zimbabwe
186,Switzerland,CHE,Switzerland,0.001418336,0.002341518,0.005209285,0,0.012051068,0.010334117,0.001138624,0.008951403,0.000983807,0,0.010626054,0.117644293,0.00061962,0.003006669,0.003736909,0.000311147,0.000791948,0.000896676,0.029252996,0.000886117,0.000947393,0,0.001614376,0.004365577,0.034448173,0.00086837,0.022370229,0.001327434,0.004837909,0.000433447,0.001229222,0.010751468,0.002199733,0.01854485,0.009226563,0,0.000289749,0.000728224,0,0.011632624,0.002215724,0.004671805,0.000638768,0.00065194,0.023524143,0.006567377,0.003014002,0.01876218,0.002097962,0,0.002677346,0.030345482,0.021613866,0.00580688,0.006071376,0.007775184,0.005883839,0.001845954,0.000568615,0.000492868,0.028293658,0.003631086,0.001008535,0.007825771,0,0.000425085,0.018025073,0.076542009,0,0.003632908,0.007660174,0.000982012,0.084615128,0.003129905,0.012137163,0,0.000680233,0,0.000967293,0.003132601,0.005616281,0.00030695,0.001396918,0.000807849,0,0.032854536,0.01045768,0.001247693,0.000853896,0.008196595,0.004165742,0.004943874,0,0.010837757,0.081376085,0.000749442,0.007140294,0.00100777,0.000812653,0.006699086,0.00120399,0.003219011,0.001600756,0.259842828,0.002367993,0.000764755,0.000758073,0.005214409,0.007822195,0.000225661,0.001049954,0.007325724,0.582713516,0.002715223,0.03360123,0,0.012101525,0.000379645,0.001225741,0.024130367,0.000414715,0.002686658,0.000102417,0.000689786,0.01722498,0.000586616,0,0.001770532,0.005356844,0.010343004,0.010854568,0.005765996,0.001448577,9.81E-05,0.00146056,0.000484583,0.022816018,0,0.002299486,0.001035098,0.000539179,0.002718745,0.10876734,0,0.011563093,0.003810976,0.000768549,0.001342507,0.003677214,0.00626683,0.001247785,0.006602955,0.002261435,0.008081884,0.097139061,0,0.003960396,0.005323452,0.00203382,0.001728946,0.000141147,0.008779897,0.000802208,0.003846105,0.004149675,0.063629473,0.006432394,0.000896739,0.005853404,0,0.027707265,0.031132814,0.004265403,0.003071934,0.008294318,0.000299763,0.047520761,0.018881941,0.00021263,0.000991462,0,0.000250322,0.00088481,0.000560114,0.030026506,0,0.001463646,0.000336859,0.002707316,0.019916376,0.000392311,0.003781032,0.000305924,0.000910014,0.01473353,0.025902583,0.000449167,0,0.001208897,0.000964053,0.001543872,0.003259499,0.009399815,0.012067381,0.004609148,0.000431654,0.00121668,0.005852438,0.004317312,0,4.93E-05,0.000474151,0.00129341,0.001343818
187,Syrian Arab Republic,SYR,Syrian Arab Republic,0.000361211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107090092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001273045,0,0,0,0,0,0,0,0,0.000283714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163432314,0,0,0
188,Tajikistan,TJK,Tajikistan,0.00152397,0,7.26E-05,0,0,0,0,0,0.000204401,0,0,0.000127338,0.000142356,0,0,0,0,0.000424038,0,0,0,0,0,0,0,0,0,0.000484619,0,0,0,0,0,0,3.92E-05,0,0,0,0,0,4.77E-06,0,0,0,0,0,0,0,0,0,0,0,0.00051682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000778758,3.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86E-05,0,0.000993257,3.31E-05,0,0,0,0,0,0,0,0.000218499,0,0,0.000994289,0,0,0,0.01482192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000788638,0,0,0,0,0,0,0,0,5.06E-05,0,0.000138762,0,6.51E-05,0,0,0,0,0.001371951,2.57E-05,0,0,0,0,0,0,8.62E-06,0,0,0,0,0.02205079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23E-05,0,0,0,0,0,0,0,0,0,0.00026235,0.001773434,0,0,0,0.000206995,0,6.69E-05,9.27E-05,0,0.003740036,0,0,0,0.00536193,0,0,8.26E-05,0
189,Tanzania,TZA,Tanzania,0,0,0,0,0,0.003653292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004956943,0,0,0,0,0.500267688,0,0,0,0.002940962,0,0,0,0,0,0.002241177,0,0.011628859,0.056855021,0.101925417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011125738,0,0,0,0,0,0,0,0,0,0.001882069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002499217,0,0,0,0,0,0,0.001794472,0,0,0,0,0.113185123,0,0,0,0,0,0,0,0,0,0.000823356,0,0,0,0,0,0,0,0.034381811,0,0,0,0,0,0,0.004835189,0,0,0,0,0,0,0,0.018301119,0,0.01015115,0,0,0,0,0,0,0,0,0,0,0,0.000491104,0,0,0,0,0,0,0,0,0,0,0,0,0.041117272,0,0,0,0,0,0,0.01173121,0,0,0,0,0,0,0.001739369,0.008239729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023874488,0,0,0.003986755,0.005645101,0,0,0,0,0,0,0,0,0.039431043,0.004019263
190,Thailand,THA,Thailand,1.98E-07,0,0,0,0,0,0,0,0,0,0.019495478,0,0,0,0,0.000994106,0,0,0,0,0,0,0,0,0,0,0.004132601,0,0,0,0,0,0.673210821,0.00089713,0.004586239,0,0,0,0,0,0.014848913,0,0,8.65E-06,0,0,1.50E-05,0,0,0,0,0,0.014517236,0,0,0,0,1.63E-05,0,0,0,0,0,2.36E-06,0,0,0.007725031,0.010852125,0,0,0,0,0.005886688,0,0,0,0,0,0,0,0,0,0,0,0.001138476,0,0,0.002804254,0.000694982,0.001569492,4.35E-05,0,0,0,0.002430124,0,0.076645027,0,0,0,0,0,0.006024647,0,0,0,0.71736358,0,0,0,4.93E-06,0,0,0,0,0,0,0,0.004331831,0,0,0,0,0,0,0.000189114,0,0,0,0,0,0,0,0.62264245,0,0.005740216,0.005580118,0,0.00229453,0,0,0.001188639,0,0,0.019868976,0,0.000902517,0,0,0,0,0,0.00294484,0,0.00026527,0,0,0,0.000767529,6.59E-06,0,0,0,6.37E-06,0,0,0,0,0.00876531,0,0,0,0,6.99E-05,0.002609569,4.95E-07,0,0.004588714,0,0,0,0,0.000153988,0,0.020584671,0.009951021,0,0,0,0,0,5.72E-06,0,0,0,3.29E-07,0,0,0,0,0,0,0.017839202,0.013279991,0,0,0,0,0.006555767,0,3.89E-06,0,0,1.35E-06
191,Timor-Leste,TLS,Timor-Leste,0,0,0,0,0,0,0,0,0,0,0.000976672,0,0,0,0,1.77E-05,0,0,0,0,0,0,0,0,0,0,0.000121269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124178,0,0,0,0,0,0,0,7.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001421982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230444,0,0,0,0,0,0,0,4.18E-05,0,0,0,0,0,0.000133331,0,0.000152082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162094,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44E-05,0,0,0,0,8.09E-05,0,0,0,0,0
192,Togo,TGO,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117661,0,0.111428936,0,0,0,0,0,0,0,0,0.009189342,2.78E-05,0.000172326,0,0.001784264,3.84E-05,0,0.000527316,0.00177444,0,0,5.27E-05,0,0,0.000360567,0.000899121,0,0.005531458,0,0,0,0,0,0,0,0,0,0,0,0,0.00081398,0,0,0,0,0,0,0,0.002367403,0,0.011055107,0.01023234,0,0.000143419,0.055474906,0,0,0,0,0,0.007329388,0.001255404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000869813,0,0.000423925,0,0,0,0,0,0,0,0,0,0.007288139,0,0,0.00093659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1750743,0.025053092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003766103,0,0,0.000495482,0,0.001609089,0,0,0.000285569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120073,0,0,0,0,0,0,0,0,0,0
193,Tonga,TON,Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003281272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58E-05,0,0,0,0,0,0,0,0,9.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002354934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Trinidad and Tobago,TTO,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010756461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001401503,0,0,0,0,0,8.66E-05,0,0,0,0,0,0,0,4.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13E-05,0,0,0,0.116927664,0,0,0,0,0.021694804,0,0,0,0,0,5.87E-05,0,0,0,0,0,0,0,0.001426877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000385773,0,0,0,0,0,0,0,0,0,0,5.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016248967,0,0.115720212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000495176,0.001925134,0,0,0,0.002257813,0,0,0,0,0,0
195,Tunisia,TUN,Tunisia,0,0,0.006424312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001824247,0,0,0,0,0,0,0,0,0,0,0,0,0.000617631,0,0,0,0,0,0,0,0,0,0,0.000336446,0,0,0.000878464,0,0,0.000270139,0,0,0,0.004238742,0,0,0,0,0.000356615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335329,0,0,0,0.000694056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051313169,0,0,0,0,0,0,0,0,0.000888051,0,0,0.003404632,0,0,0,0,0,0,0,0.002041508,0,0,0,0,0,0,0,0,0,0.000422441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649555,0,0,0,0,0,0,0,0,0.000470259,0,4.46E-05,0,0,0,0,0,0,0.000361945,0,0,0,0.000161013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204191,0,0,0,0,0,0,0.000145679,0,0,0
196,Turkey,TUR,Turkey,0.007653872,0.004107075,0.000523766,0,0.00143181,1.81E-05,0,0.00020983,0.00121608,0.000287952,0.007506225,0.04158455,0.043477116,0.000248672,0.000518143,6.27E-05,4.01E-05,0.000215056,0.0472979,3.41E-05,7.60E-06,0.000657659,2.12E-05,1.48E-05,0.002140878,0.000241214,0.000301101,0.000294985,0.38677855,0,8.57E-06,0,9.87E-06,6.00E-05,0.001657035,0.00037594,1.37E-05,1.94E-05,7.51E-05,0.000104999,0.000217735,2.62E-05,3.28E-05,4.65E-05,0,0.00057229,9.39E-07,0.000313145,3.94E-05,0.000173031,0.08583126,0.003131931,0.019226467,0,0.000162891,1.14E-05,0,0.000331221,5.13E-06,0.000126951,0,0.000832227,0.000944838,0.000208797,0,9.55E-06,0.008467099,0.013756127,0.000256016,6.01E-05,0.000197137,0.01086151,0.063576999,0.000246185,0.026926142,0,0,0,2.33E-05,2.36E-05,0,1.75E-05,0,6.32E-06,8.21E-05,0.001093355,0.001579937,4.69E-05,6.29E-05,0.02927725,0.050469125,0.00103392,0,0.011309574,0.001300969,3.13E-05,0.002808023,0.001729463,0.003041744,0.000492973,0,0.000292072,0.000314279,0,0.002007337,0.005115417,1.55E-06,0.000188563,0.00205325,3.96E-05,5.18E-05,0.025093916,0,0.000591131,0.000964428,0,6.51E-06,1.41E-05,0.000208165,0.005327484,4.37E-06,0.000600113,0.000102417,0.000126566,6.71E-05,1.93E-05,0,0.004880187,0.000148801,0.003492762,0.209638398,0.000235079,1.05E-05,1.46E-05,2.08E-05,7.98E-06,0.03212118,0.000379795,0.000532747,3.18E-06,1.04E-05,0.000793699,0.076821094,0.00078416,0.027649503,0.001448171,0.000276297,0,0.000157274,4.90E-05,1.34E-05,5.31E-05,0.000144721,0.001177609,0.000145527,6.72E-06,0.001796846,0.008383092,0.003146203,3.96E-05,0.000178292,0,0,0.021100999,0.000155769,0.108124864,2.64E-05,3.47E-05,0.00087298,0,0.00076284,0.001267509,0.000473934,0.001264683,0.000469894,3.42E-05,0.001232622,3.53E-05,0,0.000146883,0,0,0.000233705,0.000106892,0.025256029,0.023844871,0.420733415,0.000618881,0.001025311,0.000219481,0.000209232,7.63E-06,0,2.15E-05,0.000958475,0,0.019360634,0,0.000483559,3.61E-05,0.001032306,0.00027764,0.006678532,0.006626801,0.000188012,0.017422118,0.000442429,7.77E-05,1.78E-05,0.001949793,0.00028384,9.66E-05,0.000607184,2.17E-05
197,Turkmenistan,TKM,Turkmenistan,0,0,0,0,0,0,0,0,0.007186023,0,0,0,0.00624064,0,0,0,0,0.006623007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003115898,0,0,0,0,0.000437718,0,0,0,0,0.004092478,0.000481926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002571639,0,0,0,0,0,0,0,0,0.004569967,0,0,0.012111684,0.000109998,0,0,0.002899162,0,0.002489038,0,0,0,0,0,0.004447269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002845149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000819925,0,0,0,0.00014415,0.011173646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003786923,0,0,0,0,0,0,0,0.000379207,0,0,0,0,0.004893655,0,0,0,0,0.040744473,0,0,4.42E-05,0,0,0,0,0
198,Turks and Caicos Islands,TCA,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000406918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000390352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001273915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011964492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33E-05,0.000329212,0,0,0,0,0,0,0,0,0,0
199,Tuvalu,TUV,Tuvalu,0,0,0,0,0,0,0,0,0,0,1.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000257917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005159959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118861,0,0,0,0,0,0,0,0,0,0,0,0.000236967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45E-06,6.60E-06,0,0,0,0,0,0,0,0,0,0
200,Uganda,UGA,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68E-05,0,0,0.000112313,0,0,0,0,0,0,0,0,0,0,0,0.137253138,0,0,0,0.000304129,0,0,0,0,0,5.94E-05,0,0,0.161497906,0,0,5.91E-05,0,9.38E-06,0,0,0,0.000979643,0,0,0,0,0,0,0,0.007728002,0,0,0.001783625,0,0,0,0.000175167,0,0,0,0,8.21E-05,0,5.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000349369,0,0,0,0,0,0,0.000182321,0,0.000280234,0,0,0.117512969,0,0.001348505,0.000105035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40E-05,0,0,0,0.000309841,0,0,0,0,2.29E-06,0,0,0,0,0.000160039,0,0,0,0,0,0,0,0,0,0,0,4.07E-05,0.179055524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01987485,0,0.447514143,6.00E-05,0,0,0,0,0,0.04488516,0,9.59E-05,0,0,0,0.110860548,0,0,5.72E-06,0,0,0,0,0,0,0,0,0,0,0.000364472,0.00046314,0,0,0,0,0,0,0,0,2.51E-05,2.71E-06
201,Ukraine,UKR,Ukraine,0.00042194,0.000110504,0.000117302,0,0,8.77E-05,0,0.000501985,0.051473852,0,0.000158752,0,0.071376496,9.04E-05,9.42E-05,2.37E-05,1.00E-05,0.157210464,0.000272759,8.52E-05,2.89E-05,0,8.50E-05,1.25E-05,2.32E-05,0,7.63E-05,0,0.001397754,0,2.57E-05,0,2.69E-05,0.000152437,0.000163038,0,0,3.64E-05,0,9.55E-06,0.000658672,5.10E-06,0,4.32E-06,0.000294009,0.00016052,0,4.73E-05,0.000439108,0,0.000373713,0.015418261,0.000115706,0,0,5.38E-06,3.18E-05,4.27E-05,2.56E-06,7.47E-06,0,0.052058771,0,0.000121504,0,1.91E-05,0.00082072,0.000691498,0.00281618,4.81E-05,9.39E-06,0.07750473,0.015456146,5.78E-05,0.000379974,9.55E-05,5.79E-05,0,9.34E-07,6.85E-05,7.55E-05,0,1.59E-06,1.26E-06,3.78E-06,0.015932351,0.000175549,0.000234372,4.71E-06,0.001743251,9.94E-05,9.86E-05,0,0.010641166,9.61E-05,9.47E-07,4.73E-05,0.004877605,0.059374339,2.29E-05,0,0.003946085,0.000193943,0,0.00129077,0.036027879,1.86E-05,0.050379138,0.002181884,0,4.44E-05,0.000490956,0.008976661,0.038434267,0.000628975,0,0.000318975,0,2.11E-06,0,2.62E-05,6.46E-05,0,0.000689786,0,9.26E-07,0,0.154044064,0.000297602,0.0542731,0,0.000575877,1.57E-05,0,1.56E-05,2.39E-05,8.84E-05,0.011583745,3.35E-05,3.33E-05,0.000140655,0.000232992,0,0,0.000982416,0.001067073,7.08E-05,0,0.000112339,0,0.00021094,5.11E-05,3.35E-07,0.033790405,1.66E-05,0,0,0,0.301932307,2.14E-05,0,0.032394793,0,0.000235801,3.12E-05,0,2.64E-05,0,8.88E-06,0,0.003508738,0.000759337,0.01492891,6.39E-06,2.03E-05,0,0.000157869,3.65E-05,0,0,0,0,8.62E-05,3.42E-05,0.000300553,9.47E-05,0.000483167,0.048498313,5.27E-05,8.05E-06,0,1.91E-05,0,0,0.000390773,0.000450308,0.092249551,0,0,6.32E-05,0,0.000410908,3.03E-05,0.000912096,0.000133887,0.111860202,0,3.76E-05,0.004644302,0,0.00039608,0.000549491,4.67E-05,9.48E-06
202,United Arab Emirates,ARE,United Arab Emirates,0.001545531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029926675,0.133963143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012387095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249053437,0,0,0.028569437,0,0,0.012431109,0,0,0,0.008349125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201315353,0.071580321,0,0,0,0,0,0,0,0,0.209541952,0,0,0,0,0,0,0.305599188,0,0,0,0.048969271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002800261,0,0,0,0.013258731,0.002989171,0,0,0,0,0.011436451,0,0,0,0,0.155799736,0,0,0,0,0,0.090214509,0,0,0,0.093472681,0,0,0,0,0,0,0.019995284,0,0,0,0,0,0,0,0,0,0.004566828,0,0.007524311,0,0.066485147,0,0,0,0,0.062910623,0,0,0,0.006489762,0,0,0.012310056,0,0,0,0,0.007130647,0.011987474,0,0,0,0,0,0,0.005785013,0.004914434,0,0,0,0,0,0,0.014414414,0.160584868,0,0
203,United Kingdom,GBR,United Kingdom,0.012857999,0.020928839,0.01309414,0,0.006085193,0.036275969,0.044927636,0.01611875,0.001514423,0.031962681,0.23295181,0.029385606,0.002108191,0.141675144,0.094537518,0.031679021,0.201184915,0.003676614,0.058830451,0.020261404,0.000843986,0.225517159,0.00805064,0.003765935,0.004238413,0.034734785,0.032992184,0.110029499,0.048128284,0.000127136,0.008461074,0.004404823,0.00095941,0.027488661,0.074464658,0.140601504,0.000190877,0.000735507,0.901760577,0.010006729,0.02246943,0.009696535,0.002063713,0.013284768,0.030877788,0.004445716,0.006567727,0.008588295,0.001366115,0,0.423913165,0.082527827,0.092564737,0.02201084,0.083163039,0.000817698,0.007019715,0.00957957,0.000497458,0.001904264,0.046479561,0.04633721,0.013875324,0.023592918,0.021595607,0.028757702,0.02393768,0.079138624,0.017921147,0.003861468,0.103262145,0.003170985,0.072192264,0.100554553,0.051996412,0.002291388,0.120936695,0,0.000802032,0.004436603,0.01989768,0.046202587,0.000221152,0.00070671,0.092875463,0.141809977,0.045717868,0.049197434,0.002704827,0.062230117,0.040881191,0.516311151,0.94399739,0.044934985,0.067984137,0.118432671,0.036922762,0.009506843,0.001271956,0.242665113,0.025455796,0.095259106,0.004962301,0.026194106,0.066669198,0.001185498,0.00045376,0.256446357,0.023276697,0.00212243,0.00776621,0.099294458,0.0064119,0.290971462,0.02395695,0,0.005975901,0.059055948,0.030643519,0.103102476,0.000293975,0.323137574,0,0.001202379,0.207309489,0.000929076,0,0.00273388,0.006547254,0.018349301,0.003516268,0.008864701,0.007363423,0.00363385,0.011284253,0.035140748,0.071501776,0.018609951,0.081770505,0.000527074,0.000461037,0.145142316,0.004598645,0,0.094564138,0.199009146,0.085758765,0,0.004710728,0.024039168,0.000745546,0.004291921,0.023952682,0.211210406,0.062056563,0,0.0813348,0.092823919,0.003740484,0.006459237,0.001411475,0,0.009933228,0.113155782,0.00272595,0.007278896,0.083779295,0.080065974,0.136125685,0,0.155181595,0.010998703,0.070379147,0.050666012,0.262241318,0,0.108233614,0.082158287,0.132202849,0.148058386,0,0.117383064,0.01485411,0.001663239,0.083131633,0.024846495,0.001290545,0.000582845,0.11461176,0.041633904,0.043049562,0.002722801,0.003912602,0.058763189,0.011496608,0.028638006,0.002485905,0.028580604,0,0.090218858,0.004503517,0.056055617,0,0.053769152,0.003435496,0.001133213,0.015153191,0.010452262,0.011505904,0.026565927,0.001333919,0.013617715,0.089820144,0.16662264
